A_AA,A_AC,A_AG,A_AT,A_CA,A_CC,A_CG,A_CT,A_GA,A_GC,A_GG,A_GT,A_TA,A_TC,A_TG,A_TT,C_AA,C_AC,C_AG,C_AT,C_CA,C_CC,C_CG,C_CT,C_GA,C_GC,C_GG,C_GT,C_TA,C_TC,C_TG,C_TT,G_AA,G_AC,G_AG,G_AT,G_CA,G_CC,G_CG,G_CT,G_GA,G_GC,G_GG,G_GT,G_TA,G_TC,G_TG,G_TT,T_AA,T_AC,T_AG,T_AT,T_CA,T_CC,T_CG,T_CT,T_GA,T_GC,T_GG,T_GT,T_TA,T_TC,T_TG,T_TT,A_AAA,A_AAC,A_AAG,A_AAT,A_ACA,A_ACC,A_ACG,A_ACT,A_AGA,A_AGC,A_AGG,A_AGT,A_ATA,A_ATC,A_ATG,A_ATT,A_CAA,A_CAC,A_CAG,A_CAT,A_CCA,A_CCC,A_CCG,A_CCT,A_CGA,A_CGC,A_CGG,A_CGT,A_CTA,A_CTC,A_CTG,A_CTT,A_GAA,A_GAC,A_GAG,A_GAT,A_GCA,A_GCC,A_GCG,A_GCT,A_GGA,A_GGC,A_GGG,A_GGT,A_GTA,A_GTC,A_GTG,A_GTT,A_TAA,A_TAC,A_TAG,A_TAT,A_TCA,A_TCC,A_TCG,A_TCT,A_TGA,A_TGC,A_TGG,A_TGT,A_TTA,A_TTC,A_TTG,A_TTT,C_AAA,C_AAC,C_AAG,C_AAT,C_ACA,C_ACC,C_ACG,C_ACT,C_AGA,C_AGC,C_AGG,C_AGT,C_ATA,C_ATC,C_ATG,C_ATT,C_CAA,C_CAC,C_CAG,C_CAT,C_CCA,C_CCC,C_CCG,C_CCT,C_CGA,C_CGC,C_CGG,C_CGT,C_CTA,C_CTC,C_CTG,C_CTT,C_GAA,C_GAC,C_GAG,C_GAT,C_GCA,C_GCC,C_GCG,C_GCT,C_GGA,C_GGC,C_GGG,C_GGT,C_GTA,C_GTC,C_GTG,C_GTT,C_TAA,C_TAC,C_TAG,C_TAT,C_TCA,C_TCC,C_TCG,C_TCT,C_TGA,C_TGC,C_TGG,C_TGT,C_TTA,C_TTC,C_TTG,C_TTT,G_AAA,G_AAC,G_AAG,G_AAT,G_ACA,G_ACC,G_ACG,G_ACT,G_AGA,G_AGC,G_AGG,G_AGT,G_ATA,G_ATC,G_ATG,G_ATT,G_CAA,G_CAC,G_CAG,G_CAT,G_CCA,G_CCC,G_CCG,G_CCT,G_CGA,G_CGC,G_CGG,G_CGT,G_CTA,G_CTC,G_CTG,G_CTT,G_GAA,G_GAC,G_GAG,G_GAT,G_GCA,G_GCC,G_GCG,G_GCT,G_GGA,G_GGC,G_GGG,G_GGT,G_GTA,G_GTC,G_GTG,G_GTT,G_TAA,G_TAC,G_TAG,G_TAT,G_TCA,G_TCC,G_TCG,G_TCT,G_TGA,G_TGC,G_TGG,G_TGT,G_TTA,G_TTC,G_TTG,G_TTT,T_AAA,T_AAC,T_AAG,T_AAT,T_ACA,T_ACC,T_ACG,T_ACT,T_AGA,T_AGC,T_AGG,T_AGT,T_ATA,T_ATC,T_ATG,T_ATT,T_CAA,T_CAC,T_CAG,T_CAT,T_CCA,T_CCC,T_CCG,T_CCT,T_CGA,T_CGC,T_CGG,T_CGT,T_CTA,T_CTC,T_CTG,T_CTT,T_GAA,T_GAC,T_GAG,T_GAT,T_GCA,T_GCC,T_GCG,T_GCT,T_GGA,T_GGC,T_GGG,T_GGT,T_GTA,T_GTC,T_GTG,T_GTT,T_TAA,T_TAC,T_TAG,T_TAT,T_TCA,T_TCC,T_TCG,T_TCT,T_TGA,T_TGC,T_TGG,T_TGT,T_TTA,T_TTC,T_TTG,T_TTT,fickett_score-ORF,fickett_score-full-sequence,k-tsallis12.3,k-tsallis22.3,k-tsallis32.3,k-tsallis42.3,k-tsallis52.3
2,2,2,1,1,1,4,6,3,1,2,4,1,3,4,2,0,2,1,1,1,2,2,4,3,3,3,2,4,1,3,3,3,2,3,1,2,0,1,0,1,3,2,4,1,4,2,7,7,4,3,4,4,2,0,5,1,1,0,3,4,5,4,5,1,1,0,0,0,1,0,1,0,0,0,2,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,3,1,2,1,2,2,0,1,0,0,0,1,0,1,0,0,1,1,0,0,3,0,1,0,0,0,0,0,3,3,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,1,2,0,1,1,1,1,0,1,1,0,0,0,3,0,0,2,0,2,2,0,0,0,1,0,0,0,1,0,2,1,2,0,0,1,0,1,1,0,0,0,2,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,1,1,0,0,1,0,0,2,2,1,0,0,0,3,0,0,1,0,0,2,0,3,1,1,2,2,3,1,1,0,0,2,2,0,2,1,0,1,2,1,0,1,1,2,0,1,0,1,0,0,0,0,0,0,2,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,3,0,1,0,3,2,1,1,0,1,1,0,3,0.7386,0.3677499999999999,0.6353679499157759,0.744760767035216,0.7632969719557395,0.7669448874340381,0.7678633942620026
12,2,2,5,2,1,2,4,3,2,3,1,6,2,2,6,1,2,1,3,1,0,1,0,4,2,0,2,2,2,0,2,2,0,0,5,3,0,2,0,1,0,1,1,4,0,0,4,9,4,2,5,1,3,3,0,0,0,2,1,3,3,3,6,6,2,2,2,2,0,0,0,1,1,0,0,2,1,1,1,2,0,0,0,0,0,0,1,1,0,0,1,1,1,2,0,0,0,0,3,1,1,0,0,0,0,2,1,0,1,0,0,5,1,0,0,0,0,0,2,0,1,0,1,3,1,0,2,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,2,4,2,1,2,1,1,2,0,0,0,1,0,1,2,0,2,0,0,1,0,0,0,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,2,0,2,0,1,2,1,0,0,3,1,0,2,0.5769,0.34251,0.6151086279430369,0.7332314354755377,0.7589789157629832,0.7655347170386049,0.7673903137134233
3,0,2,0,0,0,0,2,1,2,2,1,2,1,2,0,1,0,0,2,1,2,0,0,0,3,1,2,0,0,2,2,2,0,3,1,1,1,2,2,0,3,0,0,1,0,1,1,3,1,0,0,1,1,1,1,1,1,0,0,0,0,1,3,1,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,2,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,1,0,0,1,0,0,2,0,0,0,0,1,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.8913,0.424,0.6418931901354444,0.7372672986565887,0.759689623408416,0.7643813012251345,0.7653267030417357
1,1,2,0,0,4,3,5,1,1,1,2,2,2,1,2,3,2,2,0,1,2,2,3,2,3,1,1,0,1,2,4,1,2,2,3,3,1,0,0,2,1,2,1,0,2,0,2,5,3,0,0,1,1,3,1,3,1,0,0,1,4,1,3,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,2,1,1,3,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,2,0,0,0,1,0,1,0,0,1,0,0,0,0,0,2,1,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,2,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,3,0,1,0,0,0,1,0,1,0,1,0,1,1,2,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,3,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,1,0,1,1,0.9909,0.4135299999999999,0.6402975647230883,0.7434081125075234,0.7625433248165353,0.7666267897475019,0.7672912429680224
6,1,2,2,3,1,4,1,4,4,2,2,5,0,2,6,1,1,0,5,0,3,2,2,3,2,2,1,2,3,0,4,4,1,2,4,4,1,1,2,0,1,1,1,1,3,3,2,8,3,3,3,2,2,2,1,3,1,0,3,1,4,3,8,3,1,0,1,1,0,0,0,0,1,1,0,0,0,0,2,1,0,1,1,0,1,0,0,0,1,1,2,0,0,0,1,3,0,0,1,1,1,2,0,1,1,0,0,0,0,1,1,3,1,0,1,0,0,0,0,1,0,0,1,2,1,1,2,1,0,0,0,0,1,0,0,0,0,0,0,1,2,1,1,0,0,0,0,1,0,1,1,0,2,0,0,0,0,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,2,0,1,0,0,0,0,0,1,0,0,3,3,0,1,0,0,1,0,0,1,0,0,1,2,0,1,1,0,1,2,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,2,0,0,1,1,0,1,1,1,0,0,1,0,1,2,5,0,0,3,0,0,1,2,0,0,1,0,2,1,0,1,0,0,1,0,1,2,0,0,0,0,1,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,2,0,1,1,0,0,0,0,1,2,1,0,2,0,1,1,2,2,3,0.9966,0.47298,0.634549903367057,0.7425123930831257,0.7630434436964845,0.7670356031197547,0.7678982621829175
4,2,1,0,0,1,2,1,2,0,1,1,1,1,0,2,1,0,1,2,0,0,0,0,1,2,1,0,1,0,1,1,1,0,1,0,3,0,1,0,1,0,0,0,0,0,1,4,2,0,1,2,0,1,1,0,0,2,0,2,1,1,1,9,3,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,7,0.7354,0.4341399999999999,0.628725964958442,0.7257671797165794,0.7483679436727331,0.75757986888591,0.7613361776743411
10,1,2,3,2,3,1,1,0,2,1,0,1,2,1,0,4,2,1,0,0,0,1,0,0,0,1,2,1,0,1,0,1,0,0,1,2,0,1,0,1,0,1,1,2,0,0,0,2,1,1,1,2,0,0,0,0,2,0,0,1,0,0,0,6,0,1,3,0,1,0,0,0,2,0,0,2,1,0,0,0,0,1,1,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9523,0.43244,0.6005685822091946,0.7196227781578325,0.7502936341326824,0.760472603636232,0.7642481911653518
6,1,0,1,1,1,2,0,1,2,0,1,1,0,2,2,2,1,0,2,2,1,0,1,1,2,0,2,0,2,0,2,0,1,0,0,2,0,3,1,0,1,0,1,1,0,1,2,2,1,2,2,1,0,1,0,0,0,2,0,1,2,1,4,3,1,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,3,0.7899,0.39608,0.638002368750903,0.7391871272241461,0.7588729779357707,0.7641763666370557,0.765686499640167
6,4,1,5,6,4,2,3,2,1,3,0,7,2,2,2,3,2,0,3,5,3,2,5,2,6,4,2,1,2,3,6,2,1,2,2,1,3,4,1,0,3,3,5,2,5,5,4,5,5,2,7,1,0,1,7,5,1,3,2,2,6,6,4,2,2,0,2,3,1,0,0,0,1,0,0,3,0,1,1,2,2,1,1,0,1,1,2,0,1,0,1,0,2,0,1,1,0,0,1,0,0,0,1,0,0,2,1,0,0,0,0,3,2,0,2,1,1,0,0,1,0,1,0,1,0,1,0,1,1,0,1,2,0,0,0,0,0,0,0,1,0,2,0,3,1,1,0,0,0,2,1,0,1,0,1,0,0,4,1,1,0,0,1,2,0,2,2,2,0,2,0,0,1,0,1,0,0,0,1,0,0,0,2,2,0,1,0,2,0,1,3,0,0,0,2,0,0,0,1,0,2,0,0,0,1,1,0,0,0,0,1,0,1,1,1,2,1,1,0,1,0,0,0,0,0,0,0,0,1,2,0,0,1,1,1,1,0,1,3,1,0,0,1,2,2,0,1,0,2,1,2,0,0,2,2,1,2,1,1,1,2,0,2,0,0,1,1,2,3,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,4,2,1,0,1,1,3,0,1,0,0,0,2,0,1,0,2,0,0,1,0,1,0,2,0,1,3,2,0,2,1,1,2,1,0,1.0783,0.4614899999999999,0.6402339346723297,0.7460879990908518,0.7642942519429328,0.7674672772145901,0.7681448410342019
19,9,5,7,7,2,9,6,7,5,9,4,6,2,10,10,5,4,3,4,6,5,3,7,6,5,4,5,6,5,5,8,17,5,6,1,4,5,6,2,4,3,7,10,5,4,3,8,8,11,4,10,9,2,5,2,5,6,3,7,4,6,8,9,9,5,3,2,2,2,3,2,0,0,2,3,1,2,2,2,2,4,0,1,0,0,1,1,3,1,0,5,0,1,0,5,2,2,2,1,2,1,2,0,2,1,5,1,1,0,2,1,1,1,1,3,0,1,1,0,2,2,3,3,1,2,1,6,3,1,0,1,2,1,1,0,1,0,1,1,0,1,1,2,3,2,1,0,1,0,2,2,0,1,2,0,1,1,3,2,1,2,1,2,2,1,1,1,3,0,0,1,2,0,2,1,3,1,1,1,3,1,1,0,2,1,2,0,4,0,0,4,9,1,4,3,1,1,2,1,2,2,1,1,0,0,0,1,1,1,2,0,1,1,1,2,2,1,2,1,0,0,1,1,2,0,1,1,1,0,1,1,2,0,1,4,3,2,3,2,4,1,0,0,1,1,1,1,1,2,0,0,1,0,3,3,4,1,0,3,3,0,3,5,0,3,1,0,3,4,1,2,1,4,2,2,0,0,1,1,0,3,1,1,0,1,1,0,1,2,0,2,1,4,1,0,0,1,0,2,4,1,2,0,3,1,0,0,5,0,1,0,2,1,2,3,0,2,4,3,0.4482,0.36508,0.6385257612752168,0.7446818661892505,0.7637724827944163,0.767645254252517,0.7686156067177468
8,5,4,1,2,2,4,3,4,4,2,1,2,3,1,2,6,1,1,1,1,3,1,5,5,4,4,2,1,2,1,3,3,1,4,1,4,4,5,1,0,1,1,3,2,3,0,1,5,4,2,2,2,0,2,1,2,1,0,0,1,3,2,5,2,2,3,1,0,1,2,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,2,0,0,2,1,1,2,0,1,0,0,2,2,0,0,3,0,1,1,1,0,0,0,0,0,1,2,0,0,0,2,0,0,1,0,0,0,1,1,1,0,0,3,1,2,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,2,2,2,1,0,2,1,1,1,1,0,1,2,1,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,3,2,0,0,1,0,0,1,0,3,0,0,1,1,0,0,0,0,2,1,1,1,1,1,1,3,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,2,0,0,1,1,0,0,0,0,1,2,0,0,0,0,0,1,0,0,4,1,0,0,1,1,0,2,1,1,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,2,0,3,0.7035999999999999,0.3995499999999999,0.6370891615277671,0.7429286165905841,0.7625700820491045,0.7667862844240273,0.7678438139528502
7,1,6,5,2,0,2,0,2,2,2,4,6,3,2,4,5,0,0,0,1,1,2,2,0,1,1,1,0,1,1,1,4,0,5,3,1,1,1,0,4,2,1,2,3,1,0,3,3,2,3,3,2,0,2,0,5,0,2,2,2,2,1,6,4,0,1,2,1,0,0,0,2,1,2,1,1,2,0,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,2,0,1,0,1,0,2,0,2,0,2,1,1,2,1,0,1,0,1,0,0,1,1,0,1,2,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,2,1,0,0,0,0,2,0,1,2,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2,1,0,1,0,1,1,0,0,0,2,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,1,0,2,3,0,0,0,0,0,1,1,1,0,1,1,0,0,0,3,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,2,1,0,0,1,1,0,1,0,2,0,0,0,1,0,0,0,2,2,1,1,0.6873,0.34367,0.6217121759759132,0.7384848569755562,0.7611159740358913,0.7663000208645825,0.7675592185342541
1,0,0,0,1,1,1,0,0,5,2,0,0,0,1,0,0,3,0,0,1,1,1,1,3,3,3,1,1,2,2,1,1,0,0,2,1,1,5,3,1,2,0,2,1,0,2,2,0,1,2,2,0,2,4,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,2,2,1,0,0,1,2,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,2,1,1,0,0,2,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.3310000000000002,0.39182,0.624940560383127,0.736655133247112,0.7594928360256752,0.765101791651699,0.7663218147227849
1,0,1,0,2,1,0,1,0,5,1,0,0,0,2,0,1,3,0,0,1,1,1,1,2,3,3,1,1,2,2,1,1,0,0,2,2,1,4,2,1,2,0,2,1,0,1,2,0,1,2,2,0,2,4,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,2,2,1,0,0,1,2,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,1,0,0,2,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,1,0,0,0,0,0,1,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.1469,0.41531,0.6304861987860741,0.7396157102094831,0.7602788924564317,0.7653562626235837,0.7663218147227849
0,0,1,2,1,2,0,0,1,1,0,0,2,0,2,1,0,1,2,0,2,0,1,0,0,1,3,1,1,1,0,3,1,1,0,1,2,0,1,1,0,1,0,1,0,1,2,2,0,2,1,0,1,1,0,4,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0.7168,0.3564,0.6334544352406614,0.7346666529049086,0.7580283893879506,0.7618334795484849,0.7636325954850638
1,0,0,1,1,2,1,0,0,5,2,0,0,0,0,0,0,2,1,0,1,1,3,2,3,2,3,1,1,2,2,0,1,0,0,2,2,0,4,2,1,4,0,1,1,1,3,1,0,0,2,2,0,2,3,0,0,2,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,1,0,1,0,1,0,0,0,3,2,0,0,0,1,2,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,3,1,0,0,0,1,1,0,1,0,0,0,2,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.3094,0.39259,0.6223280326980605,0.7325409373661596,0.758619869682667,0.7649888414919352,0.7662052741289664
1,0,0,0,1,1,1,0,0,6,2,0,0,0,1,0,0,2,0,1,2,2,1,1,2,2,3,0,1,2,2,1,1,0,0,2,1,1,5,2,1,2,0,2,1,1,3,1,1,1,1,3,0,0,3,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,2,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,3,1,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,2,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.1309,0.43785,0.6302895754007589,0.7373672386107221,0.7600780099361697,0.7653276919712269,0.7662052741289664
