Suburb,Rooms,Type,Price,Distance,Bedroom2,Bathroom,Car,Landsize,label
Sunshine,3,h,780000.0,12.6,3.0,1.0,0.0,486.0,Western Metropolitan
Coburg,2,t,610000.0,7.8,2.0,2.0,1.0,114.0,Northern Metropolitan
Richmond,4,h,1212500.0,2.6,4.0,3.0,2.0,108.0,Northern Metropolitan
Preston,3,h,810000.0,8.8,2.0,1.0,1.0,421.0,Northern Metropolitan
Box Hill,3,h,1170000.0,13.1,3.0,1.0,1.0,755.0,Eastern Metropolitan
Malvern East,3,t,1370000.0,11.2,3.0,2.0,2.0,323.0,Southern Metropolitan
Glenroy,3,h,420000.0,13.0,3.0,1.0,2.0,0.0,Northern Metropolitan
Moorabbin,3,h,1224000.0,14.6,3.0,1.0,3.0,834.0,Southern Metropolitan
Bentleigh East,4,h,1040000.0,13.9,4.0,2.0,2.0,643.0,Southern Metropolitan
Bentleigh East,2,u,495000.0,13.9,2.0,1.0,1.0,76.0,Southern Metropolitan
Mount Waverley,3,h,1850000.0,14.2,3.0,1.0,1.0,717.0,Eastern Metropolitan
Hawthorn,3,h,2160000.0,4.6,3.0,2.0,2.0,387.0,Southern Metropolitan
Kew,2,h,1507000.0,5.6,2.0,1.0,2.0,667.0,Southern Metropolitan
Brunswick West,4,h,1585000.0,5.9,4.0,1.0,2.0,562.0,Northern Metropolitan
Lalor,3,h,700000.0,16.3,3.0,1.0,2.0,625.0,Northern Metropolitan
Fitzroy North,2,h,1232000.0,3.5,2.0,1.0,0.0,0.0,Northern Metropolitan
Surrey Hills,4,h,1650000.0,11.2,2.0,1.0,0.0,437.0,Southern Metropolitan
North Melbourne,2,u,440000.0,2.3,2.0,1.0,1.0,0.0,Northern Metropolitan
Melton South,4,h,355000.0,29.8,4.0,2.0,1.0,766.0,Western Victoria
Heathmont,3,h,751000.0,21.3,3.0,1.0,2.0,693.0,Eastern Metropolitan
Keilor Park,5,h,765000.0,10.4,5.0,3.0,4.0,650.0,Western Metropolitan
South Melbourne,3,h,891000.0,2.1,3.0,2.0,1.0,0.0,Southern Metropolitan
Balwyn North,3,h,1900000.0,9.7,3.0,1.0,1.0,663.0,Southern Metropolitan
Fairfield,3,t,846000.0,5.8,3.0,1.0,1.0,185.0,Northern Metropolitan
Northcote,2,u,630000.0,5.5,2.0,2.0,1.0,0.0,Northern Metropolitan
Westmeadows,3,h,800000.0,16.5,3.0,2.0,2.0,898.0,Northern Metropolitan
Maribyrnong,3,h,1072000.0,8.7,3.0,2.0,2.0,1396.0,Western Metropolitan
Airport West,2,u,454000.0,10.4,2.0,1.0,1.0,182.0,Western Metropolitan
Beaumaris,4,h,1221000.0,17.3,4.0,2.0,3.0,554.0,Southern Metropolitan
Coburg,4,h,1250000.0,7.8,4.0,1.0,2.0,613.0,Northern Metropolitan
Dandenong North,3,h,465000.0,24.7,3.0,1.0,1.0,375.0,South-Eastern Metropolitan
Reservoir,4,h,786000.0,11.2,4.0,3.0,1.0,595.0,Northern Metropolitan
Greenvale,4,h,797000.0,20.4,4.0,2.0,2.0,1057.0,Northern Metropolitan
Dingley Village,4,h,955000.0,22.2,4.0,2.0,2.0,615.0,South-Eastern Metropolitan
South Yarra,2,u,840000.0,3.3,2.0,2.0,1.0,0.0,Southern Metropolitan
Hughesdale,2,u,420000.0,13.0,2.0,1.0,1.0,0.0,Southern Metropolitan
Burwood,3,h,1732000.0,10.4,3.0,1.0,0.0,646.0,Southern Metropolitan
Oakleigh South,3,h,1218500.0,15.5,3.0,1.0,2.0,673.0,South-Eastern Metropolitan
Brighton East,4,h,1700000.0,10.7,4.0,3.0,4.0,708.0,Southern Metropolitan
West Footscray,4,h,1435000.0,8.2,4.0,2.0,2.0,523.0,Western Metropolitan
Yarraville,3,h,845000.0,7.0,3.0,1.0,2.0,494.0,Western Metropolitan
Strathmore,3,h,1280000.0,8.2,3.0,3.0,2.0,571.0,Western Metropolitan
Brunswick,4,t,860000.0,5.2,4.0,2.0,1.0,95.0,Northern Metropolitan
Rosanna,4,h,1270000.0,11.4,4.0,2.0,4.0,604.0,Eastern Metropolitan
Coburg,3,h,880000.0,6.7,3.0,1.0,1.0,379.0,Northern Metropolitan
Yarraville,4,h,1150000.0,7.0,4.0,2.0,2.0,482.0,Western Metropolitan
South Yarra,1,u,567500.0,3.3,1.0,1.0,1.0,0.0,Southern Metropolitan
Sandringham,4,h,1915000.0,15.2,4.0,2.0,2.0,563.0,Southern Metropolitan
Oak Park,3,u,647000.0,11.5,3.0,1.0,2.0,250.0,Northern Metropolitan
Heidelberg Heights,3,h,697500.0,8.8,3.0,1.0,1.0,430.0,Eastern Metropolitan
Aberfeldie,5,h,1830000.0,7.5,5.0,4.0,4.0,730.0,Western Metropolitan
Ormond,3,h,1005500.0,11.4,3.0,1.0,2.0,369.0,Southern Metropolitan
Collingwood,3,h,1470000.0,1.6,3.0,2.0,0.0,150.0,Northern Metropolitan
Yarraville,3,h,1380000.0,7.0,3.0,2.0,2.0,235.0,Western Metropolitan
Hawthorn East,5,h,3750000.0,7.5,5.0,3.0,4.0,858.0,Southern Metropolitan
South Yarra,2,u,660000.0,3.3,2.0,1.0,1.0,0.0,Southern Metropolitan
Bentleigh East,3,h,900000.0,13.8,3.0,2.0,2.0,264.0,Southern Metropolitan
Glenroy,3,h,765500.0,13.0,3.0,2.0,2.0,780.0,Northern Metropolitan
Clifton Hill,3,h,1360000.0,3.4,3.0,1.0,0.0,118.0,Northern Metropolitan
Malvern,4,h,3800000.0,7.4,4.0,3.0,2.0,587.0,Southern Metropolitan
St Kilda,1,u,335000.0,6.1,1.0,1.0,0.0,0.0,Southern Metropolitan
Fitzroy,2,h,1460000.0,1.6,2.0,1.0,0.0,0.0,Northern Metropolitan
Ormond,4,h,1920000.0,11.8,3.0,1.0,1.0,805.0,Southern Metropolitan
Spotswood,4,h,850000.0,7.7,4.0,2.0,0.0,389.0,Western Metropolitan
Richmond,3,h,1165000.0,2.6,3.0,1.0,1.0,167.0,Northern Metropolitan
Ormond,3,h,1300000.0,11.8,3.0,2.0,2.0,670.0,Southern Metropolitan
Balwyn North,4,h,2910000.0,9.2,4.0,3.0,2.0,1070.0,Southern Metropolitan
Bulleen,4,h,1300000.0,10.8,4.0,2.0,3.0,650.0,Eastern Metropolitan
Coburg,2,u,445000.0,7.8,2.0,1.0,1.0,0.0,Northern Metropolitan
Reservoir,3,h,765000.0,11.2,3.0,1.0,2.0,551.0,Northern Metropolitan
Bentleigh East,4,h,1860000.0,13.9,4.0,3.0,2.0,620.0,Southern Metropolitan
Essendon,3,h,1467000.0,8.0,3.0,2.0,2.0,188.0,Western Metropolitan
South Yarra,3,u,1235000.0,2.7,3.0,2.0,1.0,0.0,Southern Metropolitan
Epping,2,u,503000.0,19.6,2.0,2.0,2.0,214.0,Northern Metropolitan
St Kilda,2,u,602000.0,6.1,2.0,1.0,0.0,0.0,Southern Metropolitan
Fitzroy,3,h,2200000.0,1.6,3.0,2.0,1.0,187.0,Northern Metropolitan
Sunshine North,2,u,315000.0,13.3,2.0,1.0,1.0,14.0,Western Metropolitan
Werribee,3,h,597000.0,14.7,3.0,1.0,1.0,672.0,Western Metropolitan
Hughesdale,2,h,677500.0,13.0,2.0,1.0,4.0,575.0,Southern Metropolitan
Bentleigh,3,h,1110000.0,13.0,3.0,1.0,2.0,692.0,Southern Metropolitan
Bentleigh East,3,h,1165000.0,13.9,3.0,1.0,1.0,732.0,Southern Metropolitan
Mont Albert,3,h,2588000.0,11.8,3.0,3.0,2.0,1149.0,Eastern Metropolitan
Elsternwick,3,h,965000.0,8.5,3.0,1.0,2.0,275.0,Southern Metropolitan
Camberwell,2,u,430000.0,7.8,2.0,1.0,1.0,0.0,Southern Metropolitan
Ashwood,4,h,1415000.0,12.2,4.0,3.0,2.0,724.0,Southern Metropolitan
Carnegie,1,u,316000.0,10.1,1.0,1.0,1.0,1978.0,Southern Metropolitan
Hampton,5,h,2520000.0,13.7,5.0,4.0,2.0,661.0,Southern Metropolitan
Kew,2,u,765000.0,5.6,2.0,1.0,2.0,0.0,Southern Metropolitan
Meadow Heights,3,h,370000.0,17.4,3.0,1.0,1.0,784.0,Northern Metropolitan
Surrey Hills,2,u,899000.0,11.2,2.0,1.0,1.0,226.0,Southern Metropolitan
Ascot Vale,2,u,690000.0,5.9,2.0,1.0,1.0,0.0,Western Metropolitan
Oakleigh,4,h,1145000.0,14.0,4.0,2.0,2.0,538.0,Southern Metropolitan
Albert Park,2,h,1535000.0,3.0,2.0,1.0,0.0,171.0,Southern Metropolitan
Prahran,2,h,1180000.0,4.5,2.0,1.0,0.0,214.0,Southern Metropolitan
Oakleigh South,3,h,981000.0,14.7,3.0,1.0,2.0,646.0,South-Eastern Metropolitan
St Kilda,2,h,920000.0,6.1,2.0,1.0,0.0,190.0,Southern Metropolitan
Heidelberg,2,u,420000.0,10.6,2.0,1.0,1.0,158.0,Eastern Metropolitan
Yarraville,2,h,921000.0,6.3,2.0,1.0,,161.0,Western Metropolitan
Ormond,1,u,250000.0,11.8,1.0,1.0,1.0,0.0,Southern Metropolitan
Fitzroy,4,h,1950000.0,1.6,4.0,1.0,0.0,177.0,Northern Metropolitan
Pascoe Vale,2,u,485000.0,9.9,2.0,1.0,1.0,139.0,Northern Metropolitan
Coburg,2,t,598000.0,7.8,2.0,1.0,1.0,108.0,Northern Metropolitan
Preston,2,h,565000.0,8.8,2.0,1.0,2.0,349.0,Northern Metropolitan
Avondale Heights,3,h,881000.0,10.5,3.0,1.0,2.0,615.0,Western Metropolitan
Richmond,2,u,760000.0,2.6,2.0,1.0,1.0,0.0,Northern Metropolitan
Preston,3,h,1242000.0,8.4,3.0,2.0,3.0,468.0,Northern Metropolitan
Bentleigh,3,h,1448000.0,13.0,3.0,2.0,3.0,568.0,Southern Metropolitan
Pascoe Vale,2,u,541000.0,8.5,2.0,1.0,1.0,133.0,Northern Metropolitan
Kew,3,h,1410000.0,5.4,3.0,1.0,1.0,404.0,Southern Metropolitan
Port Melbourne,2,u,520000.0,3.8,2.0,1.0,1.0,2166.0,Southern Metropolitan
Altona,3,t,815000.0,11.0,3.0,2.0,2.0,159.0,Western Metropolitan
Dingley Village,3,h,840000.0,22.2,3.0,2.0,2.0,542.0,South-Eastern Metropolitan
Brighton East,5,h,2900000.0,10.7,5.0,4.0,2.0,640.0,Southern Metropolitan
South Yarra,2,u,945000.0,2.7,2.0,1.0,1.0,708.0,Southern Metropolitan
Balwyn,4,h,2730000.0,9.7,4.0,3.0,2.0,674.0,Southern Metropolitan
Werribee,3,h,484000.0,14.7,3.0,1.0,0.0,531.0,Western Metropolitan
Coburg,2,u,653000.0,7.8,2.0,1.0,1.0,129.0,Northern Metropolitan
Carlton North,2,u,520000.0,3.2,2.0,1.0,1.0,0.0,Northern Metropolitan
Malvern,2,u,635000.0,7.4,2.0,1.0,1.0,0.0,Southern Metropolitan
Carnegie,2,u,480000.0,10.1,2.0,1.0,1.0,830.0,Southern Metropolitan
Epping,3,h,500000.0,19.6,3.0,2.0,2.0,553.0,Northern Metropolitan
Nunawading,3,u,777000.0,15.4,3.0,2.0,2.0,239.0,Eastern Metropolitan
Caulfield East,4,h,1609000.0,8.4,4.0,2.0,2.0,664.0,Southern Metropolitan
Taylors Lakes,5,h,780000.0,15.5,5.0,2.0,2.0,663.0,Western Metropolitan
Oakleigh South,3,h,1122000.0,15.5,3.0,1.0,2.0,732.0,South-Eastern Metropolitan
Craigieburn,4,h,600000.0,20.6,4.0,2.0,2.0,560.0,Northern Metropolitan
Bundoora,3,h,680000.0,12.1,3.0,1.0,3.0,539.0,Northern Metropolitan
Burwood,3,h,1385000.0,11.7,3.0,2.0,4.0,697.0,Southern Metropolitan
Glen Iris,3,h,1880000.0,9.2,3.0,2.0,2.0,668.0,Southern Metropolitan
Ashburton,3,h,1500000.0,11.0,3.0,1.0,2.0,545.0,Southern Metropolitan
Yarraville,3,h,1455000.0,6.3,3.0,2.0,2.0,351.0,Western Metropolitan
Brunswick East,3,h,1500000.0,4.5,3.0,1.0,3.0,446.0,Northern Metropolitan
South Yarra,1,u,555000.0,3.3,1.0,1.0,1.0,630.0,Southern Metropolitan
Hawthorn,2,h,1600000.0,5.3,2.0,1.0,,200.0,Southern Metropolitan
Glen Huntly,2,u,640000.0,10.4,2.0,1.0,1.0,1784.0,Southern Metropolitan
Doncaster,3,h,1202000.0,13.9,3.0,2.0,2.0,649.0,Eastern Metropolitan
Burwood,3,t,780000.0,11.7,3.0,2.0,2.0,160.0,Southern Metropolitan
Narre Warren,3,h,650000.0,34.1,3.0,1.0,4.0,1042.0,South-Eastern Metropolitan
Maidstone,3,h,930000.0,9.2,3.0,1.0,2.0,492.0,Western Metropolitan
Altona,3,h,660000.0,13.8,3.0,1.0,1.0,602.0,Western Metropolitan
Braybrook,4,h,850000.0,10.8,4.0,2.0,2.0,606.0,Western Metropolitan
Parkdale,3,h,1250000.0,21.5,3.0,1.0,2.0,802.0,South-Eastern Metropolitan
Melbourne,2,u,740000.0,0.0,2.0,1.0,1.0,0.0,Northern Metropolitan
Yarraville,3,h,980000.0,7.0,3.0,1.0,2.0,463.0,Western Metropolitan
Heidelberg Heights,4,h,758500.0,10.5,2.0,2.0,3.0,510.0,Eastern Metropolitan
West Footscray,2,h,705000.0,8.2,2.0,1.0,1.0,308.0,Western Metropolitan
Greensborough,3,h,600000.0,16.1,3.0,2.0,1.0,152.0,Northern Metropolitan
Sandringham,5,h,2220000.0,15.2,5.0,3.0,1.0,545.0,Southern Metropolitan
Elwood,3,t,1225000.0,7.2,3.0,2.0,2.0,0.0,Southern Metropolitan
Sunshine,3,h,655000.0,12.6,3.0,1.0,1.0,497.0,Western Metropolitan
Malvern East,3,h,1650000.0,11.2,3.0,1.0,2.0,764.0,Southern Metropolitan
Blackburn,3,h,1200000.0,13.4,3.0,2.0,2.0,567.0,Eastern Metropolitan
Balwyn North,5,h,1660000.0,9.2,4.0,3.0,2.0,737.0,Southern Metropolitan
Burwood,3,u,640000.0,11.7,3.0,1.0,1.0,217.0,Southern Metropolitan
Box Hill,4,h,1625000.0,13.1,4.0,2.0,2.0,620.0,Eastern Metropolitan
Gisborne,3,h,426000.0,45.9,3.0,1.0,1.0,412.0,Northern Victoria
Northcote,4,h,1650000.0,5.5,4.0,1.0,1.0,382.0,Northern Metropolitan
Strathmore,4,h,1610000.0,8.2,4.0,3.0,2.0,861.0,Western Metropolitan
Coburg North,2,t,525000.0,6.7,2.0,2.0,1.0,143.0,Northern Metropolitan
Mount Waverley,4,h,1480000.0,14.2,4.0,2.0,2.0,695.0,Eastern Metropolitan
Point Cook,4,h,620000.0,14.7,4.0,2.0,2.0,448.0,Western Metropolitan
Malvern East,4,h,2200000.0,11.2,4.0,3.0,2.0,567.0,Southern Metropolitan
Moonee Ponds,5,t,980000.0,6.9,5.0,2.0,2.0,207.0,Western Metropolitan
Essendon,2,h,953000.0,8.0,2.0,1.0,1.0,414.0,Western Metropolitan
Yarraville,2,u,650000.0,7.0,2.0,2.0,2.0,0.0,Western Metropolitan
Epping,4,h,1012000.0,19.6,4.0,3.0,3.0,631.0,Northern Metropolitan
Surrey Hills,3,h,1960000.0,11.2,3.0,2.0,2.0,585.0,Southern Metropolitan
Doncaster,4,h,1408000.0,13.9,4.0,2.0,0.0,725.0,Eastern Metropolitan
Ivanhoe,2,h,690000.0,7.9,2.0,1.0,1.0,1465.0,Eastern Metropolitan
Murrumbeena,3,u,835000.0,12.1,3.0,1.0,1.0,181.0,Southern Metropolitan
Carlton North,3,h,1280000.0,3.2,3.0,1.0,0.0,203.0,Northern Metropolitan
Scoresby,3,h,890000.0,22.2,3.0,1.0,2.0,724.0,Eastern Metropolitan
Glenroy,3,h,901000.0,13.0,3.0,1.0,2.0,702.0,Northern Metropolitan
Elwood,1,u,420000.0,7.2,1.0,1.0,1.0,1192.0,Southern Metropolitan
Mill Park,3,h,705000.0,17.9,3.0,2.0,2.0,840.0,Northern Metropolitan
Brighton,3,h,2320000.0,11.2,3.0,2.0,2.0,589.0,Southern Metropolitan
Moonee Ponds,3,h,1370000.0,6.9,3.0,1.0,2.0,427.0,Western Metropolitan
South Morang,3,h,500000.0,20.5,3.0,2.0,2.0,330.0,Northern Metropolitan
Thornbury,2,h,940000.0,6.5,2.0,1.0,1.0,372.0,Northern Metropolitan
Elsternwick,3,h,1500000.0,8.5,3.0,2.0,0.0,195.0,Southern Metropolitan
Caulfield South,3,h,1200000.0,9.3,3.0,2.0,2.0,494.0,Southern Metropolitan
Croydon,3,h,730000.0,23.0,3.0,2.0,2.0,269.0,Eastern Metropolitan
Cheltenham,3,h,755000.0,17.9,3.0,1.0,2.0,350.0,Southern Metropolitan
Carnegie,2,u,460000.0,11.4,2.0,1.0,1.0,0.0,Southern Metropolitan
Aberfeldie,2,u,470000.0,9.1,2.0,1.0,1.0,976.0,Western Metropolitan
Albert Park,3,h,2615000.0,3.3,3.0,2.0,1.0,177.0,Southern Metropolitan
Bulleen,3,h,1060000.0,10.8,3.0,1.0,2.0,631.0,Eastern Metropolitan
Preston,3,h,1040000.0,8.8,2.0,1.0,2.0,555.0,Northern Metropolitan
Balwyn North,5,h,1750000.0,9.2,5.0,3.0,2.0,705.0,Southern Metropolitan
Caulfield North,3,h,1400000.0,8.1,3.0,1.0,0.0,270.0,Southern Metropolitan
Richmond,2,h,777500.0,2.6,2.0,1.0,1.0,151.0,Northern Metropolitan
Toorak,3,h,1170000.0,4.6,3.0,1.0,1.0,405.0,Southern Metropolitan
Montmorency,4,h,980000.0,16.2,4.0,3.0,2.0,701.0,Eastern Metropolitan
Blackburn South,2,u,725000.0,13.4,2.0,2.0,2.0,311.0,Eastern Metropolitan
Southbank,2,u,569000.0,1.2,2.0,2.0,1.0,3878.0,Southern Metropolitan
Kew,3,h,1528500.0,5.6,3.0,1.0,1.0,375.0,Southern Metropolitan
Sydenham,3,h,471000.0,18.0,3.0,2.0,1.0,338.0,Western Metropolitan
Coburg,2,h,981000.0,7.8,2.0,1.0,1.0,263.0,Northern Metropolitan
Camberwell,3,h,2325000.0,7.8,3.0,2.0,2.0,1133.0,Southern Metropolitan
Sunbury,3,h,438000.0,31.7,3.0,1.0,4.0,606.0,Western Metropolitan
Brunswick,1,h,800000.0,5.2,1.0,1.0,4.0,330.0,Northern Metropolitan
Glen Iris,3,h,1310000.0,9.2,3.0,1.0,2.0,464.0,Southern Metropolitan
Glen Waverley,3,u,1135000.0,16.7,3.0,2.0,2.0,328.0,Eastern Metropolitan
St Albans,3,h,600000.0,14.0,3.0,1.0,3.0,565.0,Western Metropolitan
Heidelberg West,2,u,445000.0,8.8,2.0,1.0,1.0,94.0,Eastern Metropolitan
Surrey Hills,3,u,880000.0,11.2,3.0,1.0,2.0,217.0,Southern Metropolitan
Port Melbourne,3,u,1200000.0,3.8,3.0,2.0,2.0,0.0,Southern Metropolitan
Seaford,3,h,540000.0,35.4,3.0,1.0,2.0,648.0,South-Eastern Metropolitan
Port Melbourne,3,h,2200000.0,3.8,3.0,2.0,0.0,250.0,Southern Metropolitan
Ivanhoe,3,t,962000.0,7.9,3.0,2.0,1.0,108.0,Eastern Metropolitan
Greensborough,2,u,585000.0,16.1,2.0,1.0,1.0,240.0,Northern Metropolitan
Oak Park,3,h,815500.0,11.5,3.0,2.0,2.0,790.0,Northern Metropolitan
Kew,2,u,600000.0,5.4,2.0,1.0,1.0,847.0,Southern Metropolitan
Cranbourne North,4,h,670000.0,34.7,4.0,2.0,2.0,612.0,South-Eastern Metropolitan
Sunshine,3,h,695000.0,12.6,3.0,1.0,1.0,616.0,Western Metropolitan
Bayswater,3,t,640000.0,23.2,3.0,2.0,1.0,187.0,Eastern Metropolitan
Ashburton,2,h,1445000.0,11.0,2.0,1.0,2.0,704.0,Southern Metropolitan
Williamstown,3,h,1010000.0,8.0,3.0,2.0,2.0,418.0,Western Metropolitan
Malvern,5,h,2325000.0,7.4,5.0,3.0,2.0,501.0,Southern Metropolitan
Brunswick,1,u,370000.0,5.2,1.0,1.0,1.0,540.0,Northern Metropolitan
Bentleigh East,4,h,1698888.0,13.9,4.0,2.0,2.0,598.0,Southern Metropolitan
Warrandyte,4,h,1600000.0,21.1,4.0,2.0,2.0,4168.0,Eastern Metropolitan
Maidstone,4,h,690000.0,9.2,3.0,2.0,1.0,270.0,Western Metropolitan
Balaclava,3,h,1690000.0,6.6,3.0,2.0,2.0,339.0,Southern Metropolitan
Seaholme,5,h,2000000.0,12.7,4.0,3.0,4.0,697.0,Western Metropolitan
Williamstown,2,u,450000.0,8.0,2.0,1.0,2.0,0.0,Western Metropolitan
Armadale,2,u,678000.0,6.3,2.0,1.0,2.0,0.0,Southern Metropolitan
Melbourne,1,u,659000.0,2.8,1.0,1.0,1.0,0.0,Northern Metropolitan
Brunswick West,3,h,1300000.0,5.2,3.0,1.0,3.0,484.0,Northern Metropolitan
Coburg,4,h,1000000.0,7.8,4.0,2.0,1.0,381.0,Northern Metropolitan
Sunshine North,4,h,640000.0,10.5,4.0,1.0,1.0,123.0,Western Metropolitan
Abbotsford,3,h,1290000.0,2.5,3.0,1.0,1.0,168.0,Northern Metropolitan
Brunswick,4,h,1080000.0,5.2,4.0,2.0,0.0,256.0,Northern Metropolitan
Glenroy,4,h,1217500.0,13.0,4.0,3.0,2.0,693.0,Northern Metropolitan
Surrey Hills,3,h,1652000.0,11.2,3.0,2.0,2.0,368.0,Southern Metropolitan
Chadstone,4,h,1260000.0,13.6,4.0,2.0,2.0,500.0,Southern Metropolitan
Hawthorn,2,h,1800000.0,4.6,2.0,1.0,0.0,221.0,Southern Metropolitan
Keilor East,2,t,570000.0,12.8,2.0,2.0,2.0,55.0,Western Metropolitan
Cheltenham,2,u,425000.0,17.9,2.0,1.0,1.0,0.0,Southern Metropolitan
Flemington,4,h,1340000.0,3.4,4.0,2.0,1.0,302.0,Northern Metropolitan
Armadale,2,u,631500.0,6.3,2.0,1.0,1.0,0.0,Southern Metropolitan
Newport,3,h,740000.0,6.2,3.0,1.0,2.0,204.0,Western Metropolitan
West Melbourne,2,h,1053000.0,1.9,2.0,1.0,0.0,147.0,Northern Metropolitan
Elsternwick,3,u,782000.0,8.5,3.0,1.0,1.0,0.0,Southern Metropolitan
Murrumbeena,3,h,1430000.0,12.1,3.0,1.0,2.0,618.0,Southern Metropolitan
Epping,4,h,660000.0,19.6,4.0,1.0,3.0,558.0,Northern Metropolitan
Brighton East,2,h,1310000.0,10.7,4.0,3.0,2.0,302.0,Southern Metropolitan
Brunswick,3,t,815000.0,5.2,3.0,2.0,1.0,99.0,Northern Metropolitan
Glen Waverley,5,h,1285000.0,16.7,5.0,2.0,1.0,651.0,Eastern Metropolitan
Bentleigh East,3,h,870000.0,13.9,3.0,2.0,1.0,326.0,Southern Metropolitan
South Melbourne,4,h,3825000.0,1.9,4.0,3.0,0.0,280.0,Southern Metropolitan
Reservoir,2,u,270000.0,11.2,2.0,1.0,1.0,0.0,Northern Metropolitan
Keysborough,3,h,752000.0,25.2,3.0,2.0,2.0,552.0,South-Eastern Metropolitan
Caulfield South,2,h,1001000.0,9.3,2.0,2.0,1.0,255.0,Southern Metropolitan
Airport West,3,h,790000.0,13.5,3.0,1.0,3.0,614.0,Western Metropolitan
Kensington,2,u,445000.0,3.4,2.0,1.0,1.0,1775.0,Northern Metropolitan
Balwyn North,5,h,1950000.0,9.7,5.0,3.0,2.0,743.0,Southern Metropolitan
Brunswick,3,h,910000.0,5.2,2.0,1.0,1.0,215.0,Northern Metropolitan
Parkville,2,h,1265000.0,2.6,2.0,1.0,0.0,70.0,Northern Metropolitan
Melton,4,h,400000.0,31.7,4.0,2.0,2.0,643.0,Western Victoria
Pascoe Vale,3,h,900000.0,9.9,3.0,1.0,1.0,570.0,Northern Metropolitan
Bulleen,3,h,1400000.0,11.8,3.0,1.0,3.0,770.0,Eastern Metropolitan
Hoppers Crossing,4,h,602000.0,18.4,4.0,2.0,2.0,603.0,Western Metropolitan
Templestowe Lower,4,h,975000.0,13.8,4.0,2.0,2.0,953.0,Eastern Metropolitan
Scoresby,3,h,870000.0,22.2,3.0,2.0,2.0,590.0,Eastern Metropolitan
Armadale,4,h,4060000.0,6.3,4.0,2.0,1.0,574.0,Southern Metropolitan
Northcote,4,h,1950000.0,5.5,4.0,1.0,2.0,608.0,Northern Metropolitan
Ascot Vale,3,h,970000.0,5.9,3.0,1.0,2.0,350.0,Western Metropolitan
Richmond,3,u,790000.0,2.6,3.0,1.0,1.0,0.0,Northern Metropolitan
Kew,2,u,480000.0,5.6,2.0,2.0,1.0,0.0,Southern Metropolitan
Watsonia North,4,h,800000.0,14.5,4.0,2.0,3.0,777.0,Northern Metropolitan
Rowville,5,h,870000.0,23.5,5.0,2.0,2.0,733.0,South-Eastern Metropolitan
Coburg,5,h,1615000.0,6.7,5.0,2.0,3.0,630.0,Northern Metropolitan
Caulfield South,1,u,275500.0,9.3,1.0,1.0,1.0,0.0,Southern Metropolitan
Balaclava,2,t,1015000.0,6.6,2.0,1.0,2.0,114.0,Southern Metropolitan
Footscray,3,u,605000.0,5.1,3.0,1.0,2.0,4096.0,Western Metropolitan
Coburg,2,h,960000.0,6.7,2.0,1.0,3.0,398.0,Northern Metropolitan
Essendon,2,h,1255000.0,8.0,2.0,1.0,1.0,0.0,Western Metropolitan
Seddon,1,u,322500.0,5.1,1.0,1.0,1.0,0.0,Western Metropolitan
Airport West,3,h,910000.0,13.5,3.0,1.0,1.0,775.0,Western Metropolitan
Craigieburn,4,h,667500.0,20.6,4.0,2.0,2.0,448.0,Northern Metropolitan
Cremorne,3,h,1350000.0,2.5,3.0,1.0,1.0,117.0,Northern Metropolitan
Flemington,2,h,957000.0,4.4,2.0,1.0,0.0,165.0,Northern Metropolitan
Carnegie,3,u,1042000.0,10.1,3.0,2.0,2.0,0.0,Southern Metropolitan
Albion,3,h,613000.0,10.5,3.0,1.0,2.0,465.0,Western Metropolitan
Fitzroy,3,h,1210000.0,2.1,3.0,1.0,,155.0,Northern Metropolitan
Kensington,3,h,1291000.0,4.2,3.0,1.0,1.0,416.0,Northern Metropolitan
Flemington,2,h,1100000.0,3.4,2.0,1.0,1.0,193.0,Northern Metropolitan
Toorak,2,u,490000.0,4.6,2.0,1.0,1.0,0.0,Southern Metropolitan
Elwood,2,u,680000.0,7.7,2.0,1.0,1.0,510.0,Southern Metropolitan
Hawthorn,3,h,5100000.0,4.6,3.0,2.0,3.0,1038.0,Southern Metropolitan
Balwyn,5,h,3250000.0,9.7,5.0,5.0,2.0,651.0,Southern Metropolitan
Hampton,3,h,2120000.0,13.8,3.0,1.0,3.0,753.0,Southern Metropolitan
Pascoe Vale,2,t,510000.0,9.9,2.0,1.0,1.0,110.0,Northern Metropolitan
Glen Iris,3,h,1770000.0,9.2,3.0,1.0,3.0,603.0,Southern Metropolitan
Essendon West,3,t,800000.0,9.8,3.0,3.0,2.0,242.0,Western Metropolitan
Richmond,1,u,342000.0,2.6,1.0,1.0,1.0,0.0,Northern Metropolitan
Roxburgh Park,3,h,510000.0,20.6,3.0,2.0,2.0,523.0,Northern Metropolitan
Glenroy,3,h,703000.0,13.0,3.0,1.0,4.0,704.0,Northern Metropolitan
Clifton Hill,3,h,1270000.0,3.4,3.0,2.0,0.0,187.0,Northern Metropolitan
Canterbury,4,h,3250000.0,8.4,4.0,2.0,3.0,855.0,Southern Metropolitan
Balwyn North,3,h,1490000.0,9.7,3.0,1.0,2.0,703.0,Southern Metropolitan
Preston,4,h,950000.0,8.4,4.0,1.0,2.0,678.0,Northern Metropolitan
Carnegie,4,t,1250000.0,10.1,4.0,3.0,2.0,326.0,Southern Metropolitan
Coburg,3,h,862500.0,6.7,3.0,1.0,2.0,490.0,Northern Metropolitan
